LungeI,timeoflunge,depth,lungecat,PosFluSt,PosSpdInc,PosMaxSpd,PosBegDecel,PosEndDecel,PosMinSpd,PosDownStr,PosMaxGape,PosGyroFin,LengthFlu,LengthAcc,LengthAdj,LengthDecel,LengthGyro,AccelDecelRatio,SpdFluSt,SpdAtInc,PitchAtInc,MaxSpd,MaxSpdPitch,SpdBegDecel,PitchBegDecel,SpdEndDecel,PitchEndDecel,MinSpd,AccelSpdGain,AccelPitchChng,DecelSpdLoss,DecelPitchChng,SlpAccel,SlpDecel,AccelDecelSlpRatio,RectApproxDist,SpeedIntegrDist,TotLength,whaleName,Species,Location,MaxDiam,ModelWaterEngulfClosing,ModelWaterEngulfOpening,ModelWaterEngulfFull,ModelWaterEngulfFullKg,LengthVGB,VposShirel,VantShirel,ModelWaterEngulfFullShirel,ModelWaterEngulfFullShirelKg,VposShirelDroneMorphs,VantShirelDroneMorphs,VtotShirelDroneMorphs,MassSKR,EnCost,EnCostkJ,EnCostMS,PreyBiomassTop50,PreyEnDensity,EnPerCubeMeter,EnPerKgWater,EnPerLunge,EnPerLungeMS,EnPerLungeShirel,EnRatio,EnRatioShirel,EnPerVpos,EnPerVant,DiveStartPos,DiveEndPos,NumOfLungesInDive,EnCostkJPerDive,EnPerDive,EnRatioDive,EnCostkJPerDay,EnPerDay,EnRatioDay,EngulfDistanceTravelled,DistancePerVGBLength,EngulfmentDrag,ShapeDragMinusThrust,Vmin,Deceleration,E2E,R2BH,JawAreaDirectMeasure,JawAreaTriangleApprox,ShirelFilterTimeApprox,LengthLunge,LengthLungePlusFilter,ROBMetabolic
891313,9:54:07,225.137532,103,891134,891244,891313,891325,891372,891379,891355,891379,891413,17.9,6.9,1.2,4.7,5.8,2.2,1.674875197,1.892922433,-19.12707083,5.045256921,9.671770125,4.944067255,7.036076897,1.374753893,4.765959936,1.271716271,3.152334488,28.79884095,3.569313362,-2.27011696,0.456860071,-0.759428375,-1.662277847,8.387886401,8.163938052,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,75.94017451,117.5585419,120497.5054,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,11817367.12,11817.36712,122.9668619,1.221713707,3800,4642.512087,4.642512087,469905.3452,4889.649707,511990.2146,39.76396269,43.3252356,303548.2863,166357.059,882261,894064,8,133134.0031,3759242.762,28.23653368,5410867.467,95860690.44,17.71632572,14.459875,0.991277442,35245.62014,37737.00113,3.328342937,0.759428375,3.32,5.36,10.81780826,9.354896565,65.02127809,12.8,77.82127809,35805.79474
338871,18:33:22,216.8335703,103,338795,338795,338871,338872,338926,338934,338871,338896,338968,7.6,7.6,0.1,5.4,9.7,2.2,2.215241425,2.215241425,-7.912394061,4.723462306,2.791777435,4.729124142,2.291484194,1.332613257,23.53526892,1.268517119,2.508220881,10.7041715,3.396510885,21.24378472,0.330029063,-0.628983497,-1.905842749,9.170579389,8.399985013,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,80.07612025,121.6944876,124736.8498,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,10512583.07,10512.58307,109.3897936,1.221713707,3800,4642.512087,4.642512087,486437.5596,5061.67741,511990.2146,46.27193492,48.70260822,320080.5006,166357.059,336989,343931,6,85117.54566,2918625.358,34.28935051,5142500.206,99233262.16,19.29669581,15.388845,1.054961741,30782.58883,29664.01269,3.029034941,0.628983497,3.32,5.36,10.81780826,9.354896565,65.02127809,13.1,78.12127809,35805.79474
329591,18:17:54,201.6879337,103,329436,329454,329591,329591,329633,329637,329589,329627,329670,15.5,13.7,0,4.2,8.1,9.5,1.727378758,1.465515731,-21.73860023,4.875326318,-1.394847641,4.875326318,-1.394847641,1.320142324,12.4478267,1.285912592,3.409810587,20.34375259,3.555183995,13.84267435,0.248891284,-0.84647238,-3.400972372,7.465886389,6.514189031,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,62.39608339,104.0144508,106614.812,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,12259674.19,12259.67419,127.5693348,1.221713707,3800,4642.512087,4.642512087,415766.8648,4326.30603,511990.2146,33.91336983,41.76213876,249409.8059,166357.059,327821,335445,7,108629.5912,2910368.054,26.79166904,5463845.76,84816440.44,15.5232128,11.868965,0.813661063,33511.12516,47836.60312,3.513913395,0.84647238,3.32,5.36,10.81780826,9.354896565,65.02127809,17.9,82.92127809,35805.79474
375299,19:34:05,159.4077061,103,375112,375171,375299,375299,375345,375351,375301,375320,375383,18.7,12.8,0,4.6,8.2,8.2,2.115476516,2.025739782,-41.61510427,4.934966452,54.51156227,4.934966452,54.51156227,1.417046102,68.55123606,1.345509791,2.90922667,96.12666654,3.51792035,14.03967379,0.227283334,-0.764765294,-3.364810263,8.091216806,7.298949028,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,68.74680987,110.3651772,113124.3067,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,12353918.57,12353.91857,128.5500047,1.221713707,3800,4642.512087,4.642512087,441152.0074,4590.453813,511990.2146,35.70947994,41.44354779,274794.9483,166357.059,370770,377279,6,93691.37824,2646912.043,28.25139402,5486723.805,89995009.47,16.4023218,13.61512,0.93336639,34848.33866,38647.17141,3.340017505,0.764765293,3.32,5.36,10.81780826,9.354896565,65.02127809,17.4,82.42127809,35805.79474
811411,7:40:56,197.1961009,103,811280,811297,811411,811411,811439,811463,811412,811459,811501,13.1,11.4,0,2.8,8.9,8.6,1.862015715,1.980401528,-22.96813102,4.641807235,-2.412779531,4.641807235,-2.412779531,1.876185367,10.16127094,1.249503227,2.661405708,20.55535149,2.765621869,12.57405047,0.233456641,-0.987722096,-4.230858851,3.871870617,4.049943417,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,44.09952963,85.71789699,87860.84441,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,11129657.94,11129.65794,115.8108314,1.221713707,3800,4642.512087,4.642512087,342631.827,3565.291669,511990.2146,30.78547686,46.00233155,176274.768,166357.059,803318,815102,9,137784.4894,3083686.443,22.38050492,5260348.659,69896892.71,13.28750188,9.169585,0.628608668,58872.58236,36049.53276,3.79578882,0.987722096,3.32,5.36,10.81780826,9.354896565,65.02127809,14.2,79.22127809,35805.79474
312614,17:49:37,218.8509555,103,312433,312498,312614,312614,312658,312679,312611,312641,312667,18.1,11.6,0,4.4,5.6,7.2,2.008961722,1.84823894,-35.46034055,4.687319506,-29.00141034,4.687319506,-29.00141034,1.487835167,4.017888453,1.282947044,2.839080567,6.458930209,3.19948434,33.01929879,0.244748325,-0.727155532,-2.971033745,7.038865547,7.047743242,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,71.50931716,113.1276845,115955.8766,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,11454600.81,11454.60081,119.1920587,1.221713707,3800,4642.512087,4.642512087,452194.3093,4705.355651,511990.2146,39.47709019,44.69734242,285837.2504,166357.059,309777,317796,7,104884.6235,3165360.166,30.1794492,5313489.117,92247639.12,17.36102909,13.407595,0.91913979,39209.82523,30671.30974,3.256854177,0.727155532,3.32,5.36,10.81780826,9.354896565,65.02127809,16,81.02127809,35805.79474
301939,17:31:49,215.5069772,103,301741,301800,301939,301949,301990,302002,301941,301992,302035,19.8,13.9,1,4.1,9.4,9.8,1.607357057,1.574183324,-20.43413885,4.72001585,22.96344051,4.446462692,19.19909943,1.351240321,11.54360662,1.264614708,3.145832527,43.39757936,3.095222372,-7.655492815,0.226318887,-0.754932286,-3.335701657,6.345205862,6.147067858,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,60.73705078,102.3554181,104914.3036,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,10234972.88,10234.97288,106.5010914,1.221713707,3800,4642.512087,4.642512087,409135.375,4257.301362,511990.2146,39.97425101,50.02360247,242778.3159,166357.059,299853,308053,7,96243.39114,2863947.624,29.75734323,5042771.872,83463616.48,16.55113866,11.509205,0.788998196,34576.69202,37973.84587,3.318475817,0.754932286,3.32,5.36,10.81780826,9.354896565,65.02127809,19,84.02127809,35805.79474
861895,9:05:05,265.4901611,103,861631,861711,861897,861903,861957,861965,861900,861926,862001,26.6,18.6,0.6,5.4,10.1,13.2,1.775229862,1.575747111,-14.64508373,4.462475466,-0.453046657,4.231024862,-4.883956017,1.302405103,18.98900293,1.271734842,2.886728356,14.19203708,2.928619759,23.87295894,0.155200449,-0.542336992,-3.494429269,7.907273349,7.942504486,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,78.82014157,120.4385089,123449.4717,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,9999453.633,9999.453633,104.050371,1.221713707,3800,4642.512087,4.642512087,481417.1582,5009.437092,511990.2146,48.14434627,51.20181896,315060.099,166357.059,853181,865737,7,108788.1734,3369920.106,30.97689757,4953821.406,98209100.23,19.82491741,14.77917,1.013166285,29774.30035,22345.39471,2.812673179,0.542336992,3.32,5.36,10.81780826,9.354896565,65.02127809,24.6,89.62127809,35805.79474
6946,9:20:10,222.3483777,103,6704,6714,6947,6967,6991,7021,6919,6950,7025,24.3,23.3,2,2.4,10.6,20.9,1.490900877,1.525720079,-60.26808609,3.876558317,6.181563359,3.254652625,23.26259457,1.646812518,39.2266945,1.388845532,2.350838238,66.44964944,1.607840106,15.96409994,0.100894345,-0.669933378,-6.639949719,1.929408127,1.882734436,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,28.7804602,70.39882756,72158.79825,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,5903041.843,5903.041843,61.42472545,1.221713707,3800,4642.512087,4.642512087,281398.3982,2928.120757,511990.2146,47.67006666,86.7332857,115041.3392,166357.059,4154,11267,5,50024.76844,1406991.991,28.12590712,4095509.816,57405273.23,14.01663671,5.75057,0.394222655,49513.33843,14868.63044,3.12608272,0.669933378,3.32,5.36,10.81780826,9.354896565,65.02127809,27.7,92.72127809,35805.79474
311621,17:47:57,218.2773674,103,311429,311555,311623,311632,311676,311680,311623,311643,311714,19.4,6.8,0.9,4.4,9.1,2.4,2.062577592,2.264107264,-7.848465952,4.871217369,25.10393874,4.732370628,21.08308793,1.35076792,47.18705167,1.296949384,2.607110105,32.95240469,3.381602707,26.10396374,0.383398545,-0.76854607,-2.004561781,7.439525956,6.996251355,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,67.29735217,108.9157195,111638.6125,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,10078846.96,10078.84696,104.8765067,1.221713707,3800,4642.512087,4.642512087,435358.2306,4530.166056,511990.2146,43.19524171,50.79849081,269001.1717,166357.059,309777,317796,7,96231.84471,3047507.615,31.66839027,5061322.421,88813079.06,17.54740593,12.77744,0.875940355,34272.24009,39586.61034,3.348263363,0.76854607,3.32,5.36,10.81780826,9.354896565,65.02127809,12.1,77.12127809,35805.79474
78151,11:18:50,232.4644093,103,78030,77997,78151,78156,78189,78226,78136,78170,78214,12.1,15.4,0.5,3.3,7.8,12.1,2.265425671,1.542984479,-18.72288335,4.00400243,58.98291115,3.8767944,61.48985042,1.645726279,58.44278851,1.368120112,2.46101795,77.70579449,2.231068122,-3.047061907,0.15980636,-0.676081249,-4.230627913,3.681262401,3.812104508,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,44.89984911,86.51821647,88681.17189,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,8187581.625,8187.581625,85.19674547,1.221713707,3800,4642.512087,4.642512087,345830.8664,3598.579611,511990.2146,42.23846335,62.53253257,179473.8074,166357.059,74188,81525,6,71271.37379,2074985.198,29.11386561,4623643.18,70549496.75,15.25842155,9.074555,0.622094013,44225.73789,20747.05396,3.140393741,0.676081249,3.32,5.36,10.81780826,9.354896565,65.02127809,19.2,84.22127809,35805.79474
302784,17:33:14,211.6995518,103,302697,302714,302783,302803,302848,302848,302790,302820,302881,8.6,6.9,2,4.5,9.1,2.4,2.052820116,2.06526487,-12.12101754,4.895003393,8.471751327,4.40021098,-1.146515007,1.303618109,12.81960317,1.303618109,2.829738522,20.59276887,3.096592871,13.96611817,0.410107032,-0.688131749,-1.677932089,6.967333959,6.162403172,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,62.04157933,103.6599467,106251.4454,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,8723890.53,8723.89053,90.77736443,1.221713707,3800,4642.512087,4.642512087,414349.8404,4311.561033,511990.2146,47.49599264,58.68828969,247992.7812,166357.059,299853,308053,7,87069.40185,2900448.881,33.31191923,4775415.613,84527367.4,17.70052583,11.87987,0.814408641,30780.29074,35350.57886,3.168257383,0.688131749,3.32,5.36,10.81780826,9.354896565,65.02127809,13.4,78.42127809,35805.79474
348312,18:49:06,174.5142977,103,348129,348215,348313,348325,348373,348379,348313,348361,348403,18.4,9.8,1.2,4.8,9,5,1.883171566,2.035993402,-11.65329899,4.958718913,-3.919702065,4.789064675,-7.746162461,1.404832418,35.08841907,1.353910916,2.922725512,7.733596923,3.384232257,42.83458153,0.298237297,-0.705048387,-2.364051692,8.122157416,6.426475599,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,64.90473441,106.5231018,109186.1793,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,11102459.77,11102.45977,115.5278179,1.221713707,3800,4642.512087,4.642512087,425794.452,4430.649147,511990.2146,38.35136184,46.11502543,259437.3931,166357.059,345324,352096,6,87468.05347,2554766.712,29.20799778,5243113.221,86862068.21,16.56688775,13.010655,0.891928098,31955.89256,35800.70056,3.206964255,0.705048387,3.32,5.36,10.81780826,9.354896565,65.02127809,15.8,80.82127809,35805.79474
372428,19:29:18,156.8068268,103,372242,372315,372428,372428,372484,372486,372431,372451,372514,18.6,11.3,0,5.6,8.3,5.7,2.198959987,1.823436681,-10.95597063,4.652149596,58.8740754,4.652149596,58.8740754,1.313233012,48.22074347,1.295897423,2.828712914,69.83004603,3.338916583,-10.65333193,0.250328576,-0.596235104,-2.38180999,9.348966433,8.805038149,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,82.05382318,123.6721905,126763.9953,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,11082524.12,11082.52412,115.3203754,1.221713707,3800,4642.512087,4.642512087,494342.8395,5143.936635,511990.2146,44.60561819,46.19797883,327985.7805,166357.059,370770,377279,6,86170.42893,2966057.037,34.42082248,5231011.528,100845939.3,19.27847773,15.956315,1.09386389,29726.90417,27572.50976,2.949126685,0.596235104,3.32,5.36,10.81780826,9.354896565,65.02127809,16.9,81.92127809,35805.79474
295580,17:21:13,227.2044971,103,295416,295461,295581,295581,295626,295641,295571,295632,295676,16.5,12,0,4.5,10.5,7.5,1.769992786,1.560342492,-22.7693525,3.881099905,-6.517538421,3.881099905,-6.517538421,1.444694824,18.09829651,1.26062578,2.320757413,16.25181408,2.43640508,24.61583493,0.193396451,-0.541423351,-2.799551637,5.481911431,6.483281934,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,67.78416568,109.402533,112137.5964,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,8119971.875,8119.971875,84.49322508,1.221713707,3800,4642.512087,4.642512087,437304.1232,4550.414247,511990.2146,53.85537413,63.05320049,270947.0641,166357.059,289612,298003,7,82748.8762,3061128.862,36.99299619,4629572.623,89210041.11,19.26960616,12.831625,0.879654935,36001.02335,16030.86893,2.810303013,0.541423351,3.32,5.36,10.81780826,9.354896565,65.02127809,16.5,81.52127809,35805.79474
314553,17:52:51,219.2760871,103,314319,314329,314555,314556,314610,314618,314550,314572,314646,23.6,22.6,0.1,5.4,9.6,17.2,1.490259957,1.484974759,-6.952718961,4.583206302,-5.437719933,4.57567668,-7.723693527,1.305020327,18.28643176,1.237661929,3.098231543,1.514999028,3.270656353,26.01012529,0.137089891,-0.605677102,-4.418101851,8.830772153,9.026338773,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,84.51429936,126.1326667,129285.9834,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,12227150.3,12227.1503,127.230904,1.221713707,3800,4642.512087,4.642512087,504177.8621,5246.276001,511990.2146,41.23429006,41.87322492,337820.8031,166357.059,309777,317796,7,107259.7191,3529245.035,32.90373185,5382706.189,102852283.9,19.10791343,15.87957,1.088602739,31244.59932,26962.20996,2.972386194,0.605677102,3.32,5.36,10.81780826,9.354896565,65.02127809,28.1,93.12127809,35805.79474
339858,18:35:01,194.6508967,103,339515,339582,339857,339857,339911,339911,339859,339877,339948,34.2,27.5,0,5.4,8.9,22.1,1.372301926,1.370288687,-10.60718246,4.458527822,43.02955877,4.458527822,43.02955877,1.401392357,72.42664031,1.401392357,3.088239136,53.63674123,3.057135466,29.39708154,0.112299605,-0.566136197,-5.041301772,8.254265757,6.497246264,25.08836431,bw180905-49,Blue,Monterey,3.49,41.61836736,68.86965327,110.4880206,113250.2211,14.58711193,84.75705695,43.31220922,128.0871216,131289.2996,100.5896151,58.43218777,159.0218029,96102.04686,12020398.67,12020.39867,125.0795281,1.221713707,3800,4642.512087,4.642512087,441643.0371,4595.563274,511990.2146,36.74113057,42.59344708,275285.9782,166357.059,336989,343931,6,89910.71085,2649858.224,29.47210848,5305467.822,90095179.61,16.98157121,13.896795,0.952676244,29390.36931,25016.47804,2.873724426,0.566136197,3.32,5.36,10.81780826,9.354896565,65.02127809,32.9,97.92127809,35805.79474
746715,8:37:12,217.5277395,103,746536,746547,746714,746715,746755,746784,746695,746717,746757,17.8,16.7,0.1,4,6.2,12.7,1.576307042,1.351838575,7.247042914,4.16152044,38.16814722,4.156495866,40.08864699,1.633664396,34.77769937,1.28233304,2.809681866,30.92110431,2.52283147,-5.310947624,0.168244423,-0.630707867,-3.748759429,5.045662939,5.03054177,24.24313758,bw180905-53,Blue,Monterey,2.86,36.36311815,66.44828031,102.8113985,105381.6834,14.01130408,74.99763387,37.94692714,112.9595335,115783.5218,87.57613689,51.05381788,138.6299548,85125.53524,9305145.603,9305.145603,109.3108616,1.221713707,3800,4642.512087,4.642512087,410958.0207,4827.670329,451522.1755,44.16459862,48.52392373,265607.2592,145350.7616,744362,753621,6,82020.87147,2465748.125,30.06244728,4584164.59,83835436.24,18.2880511,11.401545,0.813739031,43039.57604,10649.76876,2.972715882,0.630707868,3.13,5.16,12.33917754,8.490439188,61.15246937,20.8,81.95246937,32692.54507
278064,19:36:07,147.5677332,103,277884,277908,278064,278064,278103,278144,278045,278070,278100,18,15.6,0,3.9,5.5,11.7,1.971876918,1.513583243,5.881540906,4.573488385,22.11368117,4.573488385,22.11368117,1.645759161,34.02385875,1.252193256,3.059905142,16.23214026,2.927729224,11.91017758,0.196147766,-0.750699801,-3.827215666,5.709071987,5.074642755,24.24313758,bw180905-53,Blue,Monterey,2.86,36.36311815,64.20344893,100.5665671,103080.7313,14.01130408,74.99763387,37.94692714,112.9595335,115783.5218,87.57613689,51.05381788,138.6299548,85125.53524,10807299.24,10807.29924,126.9571957,1.221713707,3800,4642.512087,4.642512087,401984.9744,4722.260756,451522.1755,37.19569205,41.77937202,256634.2127,145350.7616,276104,283197,5,74037.79527,2009924.872,27.14728152,4899273.994,82004934.76,16.73818097,11.31765,0.807751365,43498.98919,20404.73317,3.243190279,0.750699801,3.13,5.16,12.33917754,8.490439188,61.15246937,19.5,80.65246937,32692.54507
224247,18:06:25,206.4502991,103,224095,224130,224247,224247,224287,224311,224229,224256,224287,15.2,11.7,0,4,5.8,7.7,1.748574812,1.761836211,15.52121365,4.454768537,37.6558308,4.454768537,37.6558308,1.777768619,44.53221926,1.303602909,2.692932327,22.13461715,2.676999918,6.876388465,0.230165156,-0.669249979,-2.907694591,5.353999836,5.452431984,24.24313758,bw180905-53,Blue,Monterey,2.86,36.36311815,74.37312036,110.7362385,113504.6445,14.01130408,74.99763387,37.94692714,112.9595335,115783.5218,87.57613689,51.05381788,138.6299548,85125.53524,10419738.7,10419.7387,122.4043839,1.221713707,3800,4642.512087,4.642512087,442635.2146,5199.793615,451522.1755,42.48045247,43.33334919,297284.4529,145350.7616,221908,230569,6,87753.80774,2655811.287,30.26434243,4845554.905,90297583.76,18.63513788,12.40522,0.885372263,50446.24878,6524.013939,3.062199368,0.66924998,3.13,5.16,12.33917754,8.490439188,61.15246937,15.7,76.85246937,32692.54507
53951,13:22:35,259.5808763,103,53694,53682,53951,53951,53986,54002,53929,53962,54006,25.7,26.9,0,3.5,7.7,23.4,1.491164745,1.314766441,-32.43458232,4.271629201,75.78000984,4.271629201,75.78000984,1.45296823,56.79072186,1.213102437,2.956862759,108.2145922,2.81866097,-18.98928798,0.109920549,-0.805331706,-7.326489137,4.932656698,5.029064823,24.24313758,bw180905-53,Blue,Monterey,2.86,36.36311815,61.3586303,97.72174845,100164.7922,14.01130408,74.99763387,37.94692714,112.9595335,115783.5218,87.57613689,51.05381788,138.6299548,85125.53524,10035243.88,10035.24388,117.8875863,1.221713707,3800,4642.512087,4.642512087,390613.6571,4588.677839,451522.1755,38.92418179,44.9936425,245262.8954,145350.7616,51316,58243,3,49770.2975,1171840.971,23.54498627,4669079.558,79685186.03,17.06657277,9.949245,0.710087009,41581.78881,26972.50371,3.359128967,0.805331706,3.13,5.16,12.33917754,8.490439188,61.15246937,30.4,91.55246937,32692.54507
140825,15:47:23,228.7084825,103,140674,140685,140824,140824,140870,140870,140809,140831,140905,15,13.9,0,4.6,9.6,9.3,2.046142681,1.960405039,-12.2436612,4.204085073,47.753128,4.204085073,47.753128,1.229584167,42.56419191,1.229584167,2.243680034,59.99678919,2.974500905,-5.188936085,0.16141583,-0.646630632,-4.005992675,6.841352083,6.313842167,24.24313758,bw180905-53,Blue,Monterey,2.86,36.36311815,69.60082273,105.9639409,108613.0394,14.01130408,74.99763387,37.94692714,112.9595335,115783.5218,87.57613689,51.05381788,138.6299548,85125.53524,7984822.287,7984.822287,93.80055308,1.221713707,3800,4642.512087,4.642512087,423559.3725,4975.702899,451522.1755,53.04556035,56.54755476,278208.6109,145350.7616,138206,146628,5,64433.71247,2117796.863,32.86783861,4330157.975,86406111.99,19.95449415,11.81817,0.84347395,29032.36382,26012.41481,3.01000638,0.646630632,3.13,5.16,12.33917754,8.490439188,61.15246937,18.5,79.65246937,32692.54507
16967,12:20:57,254.2369533,103,16839,16852,16968,16970,17015,17031,16957,16978,17033,12.9,11.6,0.2,4.5,7.6,7.1,2.468230599,2.374302039,4.277286269,4.082249464,64.79621094,4.067107371,70.56468731,1.512031907,48.61077177,1.199669285,1.707947425,60.51892467,2.555075464,-21.95391553,0.147236847,-0.567794548,-3.856334601,5.748919795,6.046516104,24.24313758,bw180905-53,Blue,Monterey,2.86,36.36311815,73.78021415,110.1433323,112896.9156,14.01130408,74.99763387,37.94692714,112.9595335,115783.5218,87.57613689,51.05381788,138.6299548,85125.53524,7557490.925,7557.490925,88.78053927,1.221713707,3800,4642.512087,4.642512087,440265.248,5171.952773,451522.1755,58.25547822,59.74498415,294914.4865,145350.7616,11785,20076,5,62228.40132,2201326.24,35.37494445,4257654.792,89814110.59,21.09473759,12.6869,0.90547603,37934.16413,10399.65064,2.820557048,0.567794548,3.13,5.16,12.33917754,8.490439188,61.15246937,16.3,77.45246937,32692.54507
27124,12:37:53,244.5081471,103,27009,27017,27119,27140,27178,27200,27123,27146,27194,11,10.2,2.1,3.8,7.1,6.4,1.997064648,1.963398222,3.096784786,3.788633685,64.28086902,3.608468738,67.82876964,1.593699045,40.31240032,1.235588199,1.825235463,61.18408424,2.014769693,-27.51636932,0.178944653,-0.530202551,-2.962941564,3.828062417,4.057286037,24.24313758,bw180905-53,Blue,Monterey,2.86,36.36311815,56.06421717,92.42733532,94738.0187,14.01130408,74.99763387,37.94692714,112.9595335,115783.5218,87.57613689,51.05381788,138.6299548,85125.53524,6036189.994,6036.189994,70.90927507,1.221713707,3800,4642.512087,4.642512087,369450.8134,4340.070372,451522.1755,61.20596167,74.80251218,224100.0518,145350.7616,22127,30177,5,53866.69887,1847254.067,34.29306242,3948643.258,75367965.93,19.08705371,10.005255,0.714084495,39732.60261,5401.173309,2.725587856,0.530202551,3.13,5.16,12.33917754,8.490439188,61.15246937,16.1,77.25246937,32692.54507
787867,9:45:47,233.1105319,103,787741,787545,787868,787869,787917,787934,787845,787880,787913,12.7,32.3,0.1,4.8,6.8,27.5,2.124064087,1.474575174,-5.496452068,3.706115014,-8.832412273,3.701869754,-7.642792569,1.389199277,13.36315292,1.234404289,2.23153984,-3.335960205,2.312670477,21.00594549,0.069087921,-0.481806349,-6.973814587,5.550409145,5.236639669,24.24313758,bw180905-53,Blue,Monterey,2.86,36.36311815,66.27828707,102.6414052,105207.4404,14.01130408,74.99763387,37.94692714,112.9595335,115783.5218,87.57613689,51.05381788,138.6299548,85125.53524,7907780.609,7907.780609,92.89551703,1.221713707,3800,4642.512087,4.642512087,410278.5235,4819.688033,451522.1755,51.88289152,57.09847021,264927.7617,145350.7616,782247,791997,5,65333.3211,2051392.617,31.39887246,4189725.952,83696818.75,19.97668098,11.748495,0.83850118,30448.77086,10565.25251,2.59821771,0.481806349,3.13,5.16,12.33917754,8.490439188,61.15246937,37.2,98.35246937,32692.54507
788973,9:47:38,215.1627031,103,788777,788868,788975,788975,789015,789034,788954,788976,789011,19.8,10.7,0,4,5.7,6.7,1.234141138,1.297712058,51.83231951,3.832388373,46.6213464,3.832388373,46.6213464,1.369815467,39.31017623,1.26841761,2.534676315,-5.210973103,2.462572906,-7.311170171,0.236885637,-0.615643227,-2.598904832,4.925145812,4.191111782,24.24313758,bw180905-53,Blue,Monterey,2.86,36.36311815,55.69894754,92.06206569,94363.61733,14.01130408,74.99763387,37.94692714,112.9595335,115783.5218,87.57613689,51.05381788,138.6299548,85125.53524,6933114.595,6933.114595,81.44576801,1.221713707,3800,4642.512087,4.642512087,367990.7566,4322.918564,451522.1755,53.07726442,65.12544533,222639.995,145350.7616,782247,791997,5,64137.90235,1839953.783,28.68746428,4140952.867,75070114.35,18.12870534,9.53577,0.680576907,32315.18564,20091.77354,2.936999226,0.615643227,3.13,5.16,12.33917754,8.490439188,61.15246937,14.7,75.85246937,32692.54507
